timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724655319946,126,Add requirement-147,307,Temporary Redirect,Spike test 1-68,text,true,,1213,925,80,80,https://beacons.gvt2.com/domainreliability/upload,126,0,94
1724655319947,130,Add requirement-147,200,OK,Spike test 1-60,text,true,,1154,925,80,80,https://beacons.gvt2.com/domainreliability/upload,130,0,95
1724655319947,131,Add requirement-147,200,OK,Spike test 1-20,text,true,,1154,925,80,80,https://beacons.gvt2.com/domainreliability/upload,131,0,99
1724655319947,131,Add requirement-143,200,OK,Spike test 1-63,text,true,,3209,1050,80,80,https://assets.msn.com/content/v1/cms/api/amp/Document/BBIcbQS?akmprotocol=h2,131,0,94
1724655319946,135,Add requirement-147,200,OK,Spike test 1-61,text,true,,1154,925,80,80,https://beacons.gvt2.com/domainreliability/upload,135,0,102
1724655319946,142,Add requirement-148,200,OK,Spike test 1-73,,true,,1198,1451,80,80,https://common.online.office.com/suite/RemoteTelemetry.ashx?usid=88c0e468-4324-5dad-53f0-3a0b340b744e,142,0,110
1724655319951,137,Add requirement-147,200,OK,Spike test 1-65,text,true,,1154,925,80,80,https://beacons.gvt2.com/domainreliability/upload,137,0,104
1724655319948,141,Add requirement-154,200,OK,Spike test 1-3,text,true,,1220,2500,80,80,https://youtube.googleapis.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,141,0,95
1724655319382,708,Login-142,200,OK,Spike test 1-62,text,true,,2187,4558,80,80,https://excel.officeapps.live.com/x/_vti_bin/EwaInternalWebService.json/GetSessionStatus?context=%7B%22WorkbookMetadataParameter%22%3A%7B%22WorkbookMetadataState%22%3A%7B%22MetadataVersion%22%3A6%2C%22ServerEventVersion%22%3A0%7D%7D%2C%22ClientRequestId%22%3A%22c72e390d-2ab4-4ab8-a3c3-f2ba89d80202%22%2C%22InstantaneousType%22%3A0%2C%22MakeInstantaneousChange%22%3Afalse%2C%22SessionId%22%3A%2215.SG2PEPF000DE94D1.A108.1.U36.76faff0a-d272-4f3d-b910-ded867cb7cb414.5.en-US5.en-US16.1003200184ed79ce1.S24.XgfuPf5MmEywg3lUbuHWQg%3D%3D16.16.0.18019.4230814.5.en-US5.en-US1.M1.N0.1.S%22%2C%22TransientEditSessionToken%22%3A%221fBS%2F9VTUUaYz1Cor2hHjw%3D%3D%22%2C%22PermissionFlags%22%3A786431%2C%22Configurations%22%3A5767952%2C%22CompleteResponseTimeout%22%3A0%2C%22IsWindowHidden%22%3Atrue%2C%22IsWindowVisible%22%3Afalse%2C%22CollaborationParameter%22%3A%7B%22CollaborationState%22%3A%7B%22UserListVersion%22%3A2%2C%22CollabStateId%22%3A6%7D%7D%2C%22MachineCluster%22%3A%22PSG4%22%2C%22AjaxOptions%22%3A0%2C%22ReturnSheetProcessedData%22%3Afalse%2C%22HasAnyNonOcsCoauthor%22%3Afalse%7D&waccluster=PSG4,708,0,650
1724655317052,3035,Login,,"Number of samples in transaction : 6, number of failing samples : 1",Spike test 1-62,,false,,7742,126045,80,80,null,2681,3,1302
1724655319949,145,Add requirement-154,200,OK,Spike test 1-29,text,true,,1220,2500,80,80,https://youtube.googleapis.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,145,0,102
1724655319950,144,Login-142,200,OK,Spike test 1-75,text,true,,2188,4558,80,80,https://excel.officeapps.live.com/x/_vti_bin/EwaInternalWebService.json/GetSessionStatus?context=%7B%22WorkbookMetadataParameter%22%3A%7B%22WorkbookMetadataState%22%3A%7B%22MetadataVersion%22%3A6%2C%22ServerEventVersion%22%3A0%7D%7D%2C%22ClientRequestId%22%3A%22c72e390d-2ab4-4ab8-a3c3-f2ba89d80202%22%2C%22InstantaneousType%22%3A0%2C%22MakeInstantaneousChange%22%3Afalse%2C%22SessionId%22%3A%2215.SG2PEPF000DE94D1.A108.1.U36.76faff0a-d272-4f3d-b910-ded867cb7cb414.5.en-US5.en-US16.1003200184ed79ce1.S24.XgfuPf5MmEywg3lUbuHWQg%3D%3D16.16.0.18019.4230814.5.en-US5.en-US1.M1.N0.1.S%22%2C%22TransientEditSessionToken%22%3A%221fBS%2F9VTUUaYz1Cor2hHjw%3D%3D%22%2C%22PermissionFlags%22%3A786431%2C%22Configurations%22%3A5767952%2C%22CompleteResponseTimeout%22%3A0%2C%22IsWindowHidden%22%3Atrue%2C%22IsWindowVisible%22%3Afalse%2C%22CollaborationParameter%22%3A%7B%22CollaborationState%22%3A%7B%22UserListVersion%22%3A2%2C%22CollabStateId%22%3A6%7D%7D%2C%22MachineCluster%22%3A%22PSG4%22%2C%22AjaxOptions%22%3A0%2C%22ReturnSheetProcessedData%22%3Afalse%2C%22HasAnyNonOcsCoauthor%22%3Afalse%7D&waccluster=PSG4,144,0,106
1724655319949,145,Add requirement-154,200,OK,Spike test 1-4,text,true,,1220,2500,80,80,https://youtube.googleapis.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,145,0,102
1724655316248,3758,Login,,"Number of samples in transaction : 6, number of failing samples : 1",Spike test 1-75,,false,,7267,126045,80,80,null,3676,88,1318
1724655320075,26,Add requirement-164,200,OK,Spike test 1-7,text,true,,1154,817,80,80,https://beacons4.gvt2.com/domainreliability/upload-nel,26,0,0
1724655320075,26,Add requirement-149,204,No Content,Spike test 1-21,text,true,,391,1299,80,80,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=954.312&euri=https%3A%2F%2Fdrive.google.com%2F&lact=73790&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&afmt=140&idpj=-1&ldpj=-3&rti=954&st=724.26&et=724.26&muted=0&vis=3&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,0
1724655319947,155,Add requirement-148,200,OK,Spike test 1-69,,true,,1220,1451,80,80,https://common.online.office.com/suite/RemoteTelemetry.ashx?usid=88c0e468-4324-5dad-53f0-3a0b340b744e,155,0,109
1724655319949,153,Add requirement-154,200,OK,Spike test 1-28,text,true,,1220,2500,80,80,https://youtube.googleapis.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,153,0,107
1724655318302,1802,Login-141,400,Exception while decoding the payload,Spike test 1-51,text,false,,532,117164,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,1802,0,375
1724655319947,157,Login-138,200,OK,Spike test 1-32,text,true,,2204,146,80,80,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,157,0,74
1724655318555,1553,Login-141,400,Exception while decoding the payload,Spike test 1-48,text,false,,532,117164,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,1553,0,370
1724655319949,159,Login-142,200,OK,Spike test 1-52,text,true,,2191,4558,80,80,https://excel.officeapps.live.com/x/_vti_bin/EwaInternalWebService.json/GetSessionStatus?context=%7B%22WorkbookMetadataParameter%22%3A%7B%22WorkbookMetadataState%22%3A%7B%22MetadataVersion%22%3A6%2C%22ServerEventVersion%22%3A0%7D%7D%2C%22ClientRequestId%22%3A%22c72e390d-2ab4-4ab8-a3c3-f2ba89d80202%22%2C%22InstantaneousType%22%3A0%2C%22MakeInstantaneousChange%22%3Afalse%2C%22SessionId%22%3A%2215.SG2PEPF000DE94D1.A108.1.U36.76faff0a-d272-4f3d-b910-ded867cb7cb414.5.en-US5.en-US16.1003200184ed79ce1.S24.XgfuPf5MmEywg3lUbuHWQg%3D%3D16.16.0.18019.4230814.5.en-US5.en-US1.M1.N0.1.S%22%2C%22TransientEditSessionToken%22%3A%221fBS%2F9VTUUaYz1Cor2hHjw%3D%3D%22%2C%22PermissionFlags%22%3A786431%2C%22Configurations%22%3A5767952%2C%22CompleteResponseTimeout%22%3A0%2C%22IsWindowHidden%22%3Atrue%2C%22IsWindowVisible%22%3Afalse%2C%22CollaborationParameter%22%3A%7B%22CollaborationState%22%3A%7B%22UserListVersion%22%3A2%2C%22CollabStateId%22%3A6%7D%7D%2C%22MachineCluster%22%3A%22PSG4%22%2C%22AjaxOptions%22%3A0%2C%22ReturnSheetProcessedData%22%3Afalse%2C%22HasAnyNonOcsCoauthor%22%3Afalse%7D&waccluster=PSG4,159,0,115
1724655318545,1563,Login-141,400,Exception while decoding the payload,Spike test 1-47,text,false,,532,117164,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,1563,0,375
1724655319225,883,Logout-168,400,Exception while decoding the payload,Spike test 1-22,text,false,,562,8166,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,883,0,0
1724655317665,2404,Login,,"Number of samples in transaction : 6, number of failing samples : 1",Spike test 1-52,,false,,7655,126045,80,80,null,2281,39,780
1724655318800,1308,Login-141,400,Exception while decoding the payload,Spike test 1-45,text,false,,532,117164,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,1308,0,400
1724655318190,1919,Login-141,400,Exception while decoding the payload,Spike test 1-53,text,false,,532,117164,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,1919,0,395
1724655320076,35,Add requirement-149,204,No Content,Spike test 1-74,text,true,,391,1295,80,80,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=954.312&euri=https%3A%2F%2Fdrive.google.com%2F&lact=73790&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&afmt=140&idpj=-1&ldpj=-3&rti=954&st=724.26&et=724.26&muted=0&vis=3&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,0
1724655320088,52,Add requirement-149,204,No Content,Spike test 1-73,text,true,,391,1295,80,80,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=954.312&euri=https%3A%2F%2Fdrive.google.com%2F&lact=73790&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&afmt=140&idpj=-1&ldpj=-3&rti=954&st=724.26&et=724.26&muted=0&vis=3&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,0
1724655320076,64,Add requirement-149,204,No Content,Spike test 1-70,text,true,,391,1295,80,80,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=954.312&euri=https%3A%2F%2Fdrive.google.com%2F&lact=73790&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&afmt=140&idpj=-1&ldpj=-3&rti=954&st=724.26&et=724.26&muted=0&vis=3&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,0
1724655319947,193,Login-142,200,OK,Spike test 1-55,text,true,,2165,4558,80,80,https://excel.officeapps.live.com/x/_vti_bin/EwaInternalWebService.json/GetSessionStatus?context=%7B%22WorkbookMetadataParameter%22%3A%7B%22WorkbookMetadataState%22%3A%7B%22MetadataVersion%22%3A6%2C%22ServerEventVersion%22%3A0%7D%7D%2C%22ClientRequestId%22%3A%22c72e390d-2ab4-4ab8-a3c3-f2ba89d80202%22%2C%22InstantaneousType%22%3A0%2C%22MakeInstantaneousChange%22%3Afalse%2C%22SessionId%22%3A%2215.SG2PEPF000DE94D1.A108.1.U36.76faff0a-d272-4f3d-b910-ded867cb7cb414.5.en-US5.en-US16.1003200184ed79ce1.S24.XgfuPf5MmEywg3lUbuHWQg%3D%3D16.16.0.18019.4230814.5.en-US5.en-US1.M1.N0.1.S%22%2C%22TransientEditSessionToken%22%3A%221fBS%2F9VTUUaYz1Cor2hHjw%3D%3D%22%2C%22PermissionFlags%22%3A786431%2C%22Configurations%22%3A5767952%2C%22CompleteResponseTimeout%22%3A0%2C%22IsWindowHidden%22%3Atrue%2C%22IsWindowVisible%22%3Afalse%2C%22CollaborationParameter%22%3A%7B%22CollaborationState%22%3A%7B%22UserListVersion%22%3A2%2C%22CollabStateId%22%3A6%7D%7D%2C%22MachineCluster%22%3A%22PSG4%22%2C%22AjaxOptions%22%3A0%2C%22ReturnSheetProcessedData%22%3Afalse%2C%22HasAnyNonOcsCoauthor%22%3Afalse%7D&waccluster=PSG4,193,0,103
1724655317420,2712,Login,,"Number of samples in transaction : 6, number of failing samples : 1",Spike test 1-55,,false,,7620,126045,80,80,null,2596,9,743
1724655320079,62,Add requirement-144,200,OK,Spike test 1-63,text,true,,2903,1034,80,80,https://assets.msn.com/content/v1/cms/api/amp/Document/AAPDEK,62,0,0
1724655319948,206,Add requirement-162,200,OK,Spike test 1-8,text,true,,489,972,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,206,0,0
1724655319951,206,Add requirement-160,400,Bad Request,Spike test 1-5,text,false,,1955,1059,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=jWCCJ6W7F4rs0DW3J4hOU-Bv-HV3Vhl8o8QwE_SpVSA&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=9Aq_bFFVYcaqemOwcND3sQ&AID=45&CI=0&TYPE=xmlhttp&zx=v3zuq2bfjvdw&t=4,206,0,0
1724655319380,777,Logout-168,400,Exception while decoding the payload,Spike test 1-10,text,false,,562,8166,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,777,0,0
1724655319950,208,Add requirement-154,200,OK,Spike test 1-1,text,true,,1220,2500,80,80,https://youtube.googleapis.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8,208,0,109
1724655319949,210,Add requirement-162,200,OK,Spike test 1-13,text,true,,489,972,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,210,0,0
1724655320102,57,Add requirement-149,204,No Content,Spike test 1-69,text,true,,391,1295,80,80,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=954.312&euri=https%3A%2F%2Fdrive.google.com%2F&lact=73790&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&afmt=140&idpj=-1&ldpj=-3&rti=954&st=724.26&et=724.26&muted=0&vis=3&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,0
1724655319948,213,Add requirement-152,400,Bad Request,Spike test 1-30,text,false,,1955,1387,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=LtEtFdAiucjAzro1BxYkQ6gkR0Gc8uyVTPG2HtsAVSo&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=kMD0fAWYhnTLCgbn185Ofg&AID=45&CI=0&TYPE=xmlhttp&zx=qctzjsla2ybd&t=4,213,0,0
1724655319951,211,Login-142,200,OK,Spike test 1-54,text,true,,2164,4558,80,80,https://excel.officeapps.live.com/x/_vti_bin/EwaInternalWebService.json/GetSessionStatus?context=%7B%22WorkbookMetadataParameter%22%3A%7B%22WorkbookMetadataState%22%3A%7B%22MetadataVersion%22%3A6%2C%22ServerEventVersion%22%3A0%7D%7D%2C%22ClientRequestId%22%3A%22c72e390d-2ab4-4ab8-a3c3-f2ba89d80202%22%2C%22InstantaneousType%22%3A0%2C%22MakeInstantaneousChange%22%3Afalse%2C%22SessionId%22%3A%2215.SG2PEPF000DE94D1.A108.1.U36.76faff0a-d272-4f3d-b910-ded867cb7cb414.5.en-US5.en-US16.1003200184ed79ce1.S24.XgfuPf5MmEywg3lUbuHWQg%3D%3D16.16.0.18019.4230814.5.en-US5.en-US1.M1.N0.1.S%22%2C%22TransientEditSessionToken%22%3A%221fBS%2F9VTUUaYz1Cor2hHjw%3D%3D%22%2C%22PermissionFlags%22%3A786431%2C%22Configurations%22%3A5767952%2C%22CompleteResponseTimeout%22%3A0%2C%22IsWindowHidden%22%3Atrue%2C%22IsWindowVisible%22%3Afalse%2C%22CollaborationParameter%22%3A%7B%22CollaborationState%22%3A%7B%22UserListVersion%22%3A2%2C%22CollabStateId%22%3A6%7D%7D%2C%22MachineCluster%22%3A%22PSG4%22%2C%22AjaxOptions%22%3A0%2C%22ReturnSheetProcessedData%22%3Afalse%2C%22HasAnyNonOcsCoauthor%22%3Afalse%7D&waccluster=PSG4,211,0,137
1724655317495,2599,Login,,"Number of samples in transaction : 6, number of failing samples : 1",Spike test 1-54,,false,,7652,126045,80,80,null,2451,68,766
1724655319081,1092,Add requirement-150,200,OK,Spike test 1-79,text,true,,1306,6158,80,80,https://excel-telemetry.officeapps.live.com/xt/RemoteUls.ashx?waccluster=PSG4&officeserverversion=16.0.18019.42308&usid=88c0e468-4324-5dad-53f0-3a0b340b744e,1092,0,836
1724655318637,1537,Login-141,400,Exception while decoding the payload,Spike test 1-46,text,false,,532,117164,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,1537,0,381
1724655319138,1036,Add requirement-150,200,OK,Spike test 1-80,text,true,,1306,6158,80,80,https://excel-telemetry.officeapps.live.com/xt/RemoteUls.ashx?waccluster=PSG4&officeserverversion=16.0.18019.42308&usid=88c0e468-4324-5dad-53f0-3a0b340b744e,1036,0,775
1724655320074,101,Login-140,204,No Content,Spike test 1-34,text,true,,391,1297,80,80,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,74
1724655320108,77,Logout-170,200,OK,Spike test 1-22,text,true,,1197,760,80,80,https://beacons.gcp.gvt2.com/domainreliability/upload,77,0,0
1724655319180,1005,Logout,,"Number of samples in transaction : 3, number of failing samples : 1",Spike test 1-22,,false,,2150,10859,80,80,null,960,0,0
1724655320158,32,Logout-170,200,OK,Spike test 1-10,text,true,,1197,760,80,80,https://beacons.gcp.gvt2.com/domainreliability/upload,32,0,0
1724655319347,842,Logout,,"Number of samples in transaction : 3, number of failing samples : 1",Spike test 1-10,,false,,2150,10860,80,80,null,809,1,0
1724655320076,115,Add requirement-147,200,OK,Spike test 1-59,text,true,,1154,925,80,80,https://beacons.gvt2.com/domainreliability/upload,115,0,89
1724655320074,118,Add requirement-147,200,OK,Spike test 1-19,text,true,,1154,925,80,80,https://beacons.gvt2.com/domainreliability/upload,118,0,82
1724655320076,126,Login-139,200,OK,Spike test 1-33,text,true,,1197,967,80,80,https://beacons.gcp.gvt2.com/domainreliability/upload,126,0,78
1724655320074,134,Add requirement-147,200,OK,Spike test 1-64,text,true,,1154,925,80,80,https://beacons.gvt2.com/domainreliability/upload,134,0,82
1724655320075,134,Add requirement-147,200,OK,Spike test 1-57,text,true,,1154,925,80,80,https://beacons.gvt2.com/domainreliability/upload,134,0,83
1724655320076,139,Add requirement-147,200,OK,Spike test 1-66,text,true,,1154,925,80,80,https://beacons.gvt2.com/domainreliability/upload,139,0,104
1724655319950,267,Add requirement-156,200,OK,Spike test 1-2,text,true,,522,1677,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=m_l92DFpU0Vsa3akJ4vEk77-j2c7OhdOKLSw1RMbZHo&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=31420&CVER=22&zx=feetkz1v15mi&t=1,267,0,0
1724655318309,1910,Login-141,400,Exception while decoding the payload,Spike test 1-50,text,false,,532,117164,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,1910,0,377
1724655320075,146,Add requirement-144,200,OK,Spike test 1-56,text,true,,2898,1034,80,80,https://assets.msn.com/content/v1/cms/api/amp/Document/AAPDEK,146,0,0
1724655320076,147,Add requirement-149,204,No Content,Spike test 1-76,text,true,,391,1295,80,80,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=954.312&euri=https%3A%2F%2Fdrive.google.com%2F&lact=73790&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&afmt=140&idpj=-1&ldpj=-3&rti=954&st=724.26&et=724.26&muted=0&vis=3&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,0
1724655318412,1828,Login-141,400,Exception while decoding the payload,Spike test 1-49,text,false,,532,117164,80,80,https://self.events.data.microsoft.com/OneCollector/1.0/,1828,0,371
1724655320105,135,Login-139,200,OK,Spike test 1-32,text,true,,1154,967,80,80,https://beacons.gcp.gvt2.com/domainreliability/upload,135,0,94
1724655320074,168,Add requirement-148,200,OK,Spike test 1-68,,true,,1170,1451,80,80,https://common.online.office.com/suite/RemoteTelemetry.ashx?usid=88c0e468-4324-5dad-53f0-3a0b340b744e,168,0,135
1724655320094,157,Add requirement-143,200,OK,Spike test 1-75,text,true,,3207,1050,80,80,https://assets.msn.com/content/v1/cms/api/amp/Document/BBIcbQS?akmprotocol=h2,157,0,115
1724655319949,302,Add requirement-151,200,OK,Spike test 1-24,text,true,,463,987,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=LtEtFdAiucjAzro1BxYkQ6gkR0Gc8uyVTPG2HtsAVSo&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=kMD0fAWYhnTLCgbn185Ofg&AID=45&CI=0&TYPE=xmlhttp&zx=qctzjsla2ybd&t=4,302,0,105
1724655320081,179,Add requirement-148,200,OK,Spike test 1-61,,true,,1171,1451,80,80,https://common.online.office.com/suite/RemoteTelemetry.ashx?usid=88c0e468-4324-5dad-53f0-3a0b340b744e,179,0,138
1724655320109,152,Add requirement-143,200,OK,Spike test 1-52,text,true,,3204,1050,80,80,https://assets.msn.com/content/v1/cms/api/amp/Document/BBIcbQS?akmprotocol=h2,152,0,106
1724655320074,189,Add requirement-148,200,OK,Spike test 1-58,,true,,1197,1451,80,80,https://common.online.office.com/suite/RemoteTelemetry.ashx?usid=88c0e468-4324-5dad-53f0-3a0b340b744e,189,0,150
1724655320073,191,Add requirement-155,200,OK,Spike test 1-27,text,true,,489,973,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=m_l92DFpU0Vsa3akJ4vEk77-j2c7OhdOKLSw1RMbZHo&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=31420&CVER=22&zx=feetkz1v15mi&t=1,191,0,0
1724655320243,24,Add requirement-149,204,No Content,Spike test 1-68,text,true,,391,1295,80,80,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=954.312&euri=https%3A%2F%2Fdrive.google.com%2F&lact=73790&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&afmt=140&idpj=-1&ldpj=-3&rti=954&st=724.26&et=724.26&muted=0&vis=3&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,0
1724655320078,206,Add requirement-148,200,OK,Spike test 1-20,,true,,1038,1625,80,80,https://common.online.office.com/suite/RemoteTelemetry.ashx?usid=88c0e468-4324-5dad-53f0-3a0b340b744e,206,0,165
1724655320073,211,Add requirement-162,200,OK,Spike test 1-6,text,true,,489,972,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,211,0,0
1724655320077,207,Add requirement-148,200,OK,Spike test 1-60,,true,,1170,1451,80,80,https://common.online.office.com/suite/RemoteTelemetry.ashx?usid=88c0e468-4324-5dad-53f0-3a0b340b744e,207,0,142
1724655319110,1175,Add requirement-153,401,Unauthorized,Spike test 1-26,text,false,,796,1364,80,80,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1175,0,0
1724655320089,196,Add requirement-155,200,OK,Spike test 1-3,text,true,,489,973,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=m_l92DFpU0Vsa3akJ4vEk77-j2c7OhdOKLSw1RMbZHo&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=31420&CVER=22&zx=feetkz1v15mi&t=1,196,0,0
1724655320076,209,Add requirement-148,200,OK,Spike test 1-67,,true,,1169,1451,80,80,https://common.online.office.com/suite/RemoteTelemetry.ashx?usid=88c0e468-4324-5dad-53f0-3a0b340b744e,209,0,165
1724655320094,194,Add requirement-155,200,OK,Spike test 1-4,text,true,,489,973,80,80,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=m_l92DFpU0Vsa3akJ4vEk77-j2c7OhdOKLSw1RMbZHo&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=31420&CVER=22&zx=feetkz1v15mi&t=1,194,0,0
1724655320088,202,Add requirement-148,200,OK,Spike test 1-65,,true,,1191,1451,80,80,https://common.online.office.com/suite/RemoteTelemetry.ashx?usid=88c0e468-4324-5dad-53f0-3a0b340b744e,202,0,162
